,id,tweet_text,sentiment,threshold,tokens,sentiment_score
999,20142,A Lysol can got stuck in spray position and we're all slowly suffocating from the trash can that smells like a Febreeze factory. #panic,fear,0.729,"['lysol', 'got', 'stuck', 'spray', 'posit', 'slowli', 'suffoc', 'trash', 'smell', 'like', 'febreez', 'factori', 'panic']",0.5
1000,20143,"# ISIS REFERENCES SCRUBBED?  Federal complaint against suspect in NYC, NJ bombings appears to omit terror names in bloody journ...  #news",fear,0.729,"['isi', 'refer', 'scrub', 'feder', 'complaint', 'suspect', 'nyc', 'nj', 'bomb', 'appear', 'omit', 'terror', 'name', 'bloodi', 'journ', 'news']",0.5
1001,20144,@Budget  car rental you have made realize why I always use @nationalcares!!!!  What a #nightmare!!  #disgusted,fear,0.729,"['car', 'rental', 'made', 'realiz', 'alway', 'use', 'nightmar', 'disgust']",0.5
1002,20145,searching for what pro and academic writers have to say about #writing #anxiety and #writersblock,fear,0.729,"['search', 'pro', 'academ', 'writer', 'say', 'write', 'anxieti', 'writersblock']",0.5
1003,20146,What an actual nightmare,fear,0.729,"['actual', 'nightmar']",0.5
1004,20147,Can we go back 2 weeks and start again ?? This is seriously dreadful,fear,0.729,"['go', 'back', 'week', 'start', 'serious', 'dread']",0.5
1005,20148,I absolutely love having an anxiety attack halfway through a family meal,fear,0.729,"['absolut', 'love', 'anxieti', 'attack', 'halfway', 'famili', 'meal']",0.5
1006,20149,Pakistan is the biggest victim of terrorism - Nawaz Sharif \nReally? It should have been biggest creator of terrorism. #UNGA,fear,0.729,"['pakistan', 'biggest', 'victim', 'terror', 'nawaz', 'sharif', 'biggest', 'creator', 'terror', 'unga']",0.5
1007,20150,"After #terror our leaders say, 'Don't jump to conclusions,' but [in matters of #racial unrest], they are silent. Why is that? @greggutfeld",fear,0.729,"['terror', 'leader', 'say', 'not', 'jump', 'conclus', 'matter', 'racial', 'unrest', 'silent']",0.5
1008,20151,im tired of people telling me the worry about me when in fact they probably never gave a fuck about me,fear,0.729,"['tire', 'peopl', 'tell', 'worri', 'fact', 'probabl', 'never', 'gave', 'fuck']",0.5
1009,20152,#Aleppo city is burning. The head of #terrorism #Assad regime &amp; #Russia are bombarding the city right now with #whitephosphrus #bombs !,fear,0.729,"['aleppo', 'citi', 'burn', 'head', 'terror', 'assad', 'regim', 'amp', 'russia', 'bombard', 'citi', 'right', 'whitephosphrus', 'bomb']",0.5
1010,20153,"Bloody hell Pam, calm yourself down. But could have sworn something black &amp; hairy just ran across the carpet, #perilsoflivingalone #nervous",fear,0.729,"['bloodi', 'hell', 'pam', 'calm', 'could', 'sworn', 'someth', 'black', 'amp', 'hairi', 'ran', 'across', 'carpet', 'perilsoflivingalon', 'nervous']",0.5
1011,20154,im like 'this is better' in the moment cuz i panic and then later its so obviously not better. at every opportunity i choose to make it seem,fear,0.729,"['like', 'better', 'moment', 'cuz', 'panic', 'later', 'obvious', 'not', 'better', 'everi', 'opportun', 'choos', 'make', 'seem']",0.5
1012,20155,"Just heard what happen at grandad hometown last night such a terrible news 💔, hope everyone okay 😢",fear,0.729,"['heard', 'happen', 'grandad', 'hometown', 'last', 'night', 'terribl', 'news', 'hope', 'everyon', 'okay']",0.5
1013,20156,"@ExaltedCaptain reality in the form of endless tragedies. She didn't know how to react at first, being too frightened to repeat another--",fear,0.729,"['realiti', 'form', 'endless', 'tragedi', 'not', 'know', 'react', 'first', 'frighten', 'repeat', 'anoth']",0.5
1014,20157,It's 5:55am. I'm hungry but there is no food. #panic,fear,0.723,"['hungri', 'food', 'panic']",0.5
1015,20158,I have a job interview with @BarclaysUK in Loughborough next month #nervous!!!,fear,0.72,"['job', 'interview', 'loughborough', 'next', 'month', 'nervous']",0.5
1016,20159,"@AllyTheRipper @ProoF @SpaitoGaming every horror movie that frightened me as a child i.e. 'IT', Halloween movies all of them, nightmare on..",fear,0.72,"['everi', 'horror', 'movi', 'frighten', 'child', 'halloween', 'movi', 'nightmar']",0.5
1017,20160,"@JackAndAHat butter up the walls, nightmare",fear,0.708,"['butter', 'wall', 'nightmar']",0.5
1018,20161,both afraid of all the same things,fear,0.708,"['afraid', 'thing']",0.5
1019,20162,onus is on Pakistan' : MEAIndia after #Uri #terror attack,fear,0.708,"['onus', 'pakistan', 'meaindia', 'uri', 'terror', 'attack']",0.5
1020,20163,Don't wanna really go out but I can't say no. Deffo have a fear of missing out,fear,0.708,"['not', 'want', 'realli', 'go', 'not', 'say', 'deffo', 'fear', 'miss']",0.5
1021,20164,Biggest #THREAT 2 #GLOBAL #STABILITY? #climatechange #food #water #security #terrorism #russia #war #trump #clinton #geopolitics #korea $vwo,fear,0.708,"['biggest', 'threat', 'global', 'stabil', 'climatechang', 'food', 'water', 'secur', 'terror', 'russia', 'war', 'trump', 'clinton', 'geopolit', 'korea', 'vwo']",0.5
1022,20165,@p4pictures it would be great but what if the card crashes 😱. It's happened to me twice ,fear,0.708,"['would', 'great', 'card', 'crash', 'happen', 'twice']",0.5
1023,20166,My doctor is giving me flower extract to relieve anxiety and reduce panic attacks :'),fear,0.708,"['doctor', 'give', 'flower', 'extract', 'reliev', 'anxieti', 'reduc', 'panic', 'attack']",0.5
1024,20167,I get soooo nervous when an actually attractive guy tries to talk to me in person. Like 9/10 I turn him down just from habit 😭,fear,0.708,"['get', 'soo', 'nervous', 'actual', 'attract', 'guy', 'tri', 'talk', 'person', 'like', 'turn', 'habit']",0.5
1025,20168,@megynkelly We should be ignoring these rioters like the current administration ignores #terrorism. This will obviously make it stop.,fear,0.708,"['ignor', 'rioter', 'like', 'current', 'administr', 'ignor', 'terror', 'obvious', 'make', 'stop']",0.5
1026,20169,"I'm okay, dont worry. I wish i'd been a better kid. I'm trying to slow down. I'm sorry for letting you down.",fear,0.708,"['okay', 'not', 'worri', 'wish', 'would', 'better', 'kid', 'tri', 'slow', 'sorri', 'let']",0.5
1027,20170,@TimesNow indian army crossed loc into pok to bust terror camp on 20th Sept night?,fear,0.708,"['indian', 'armi', 'cross', 'loc', 'pok', 'bust', 'terror', 'camp', 'sept', 'night']",0.5
1028,20171,@KennyCoble @Rosie these horrific situations will only get worse if trump is elected. vote Hillary.,fear,0.708,"['horrif', 'situat', 'get', 'wors', 'trump', 'elect', 'vote', 'hillari']",0.5
1029,20172,"@BBCNews 😝 scared of their own horror story they wrote, afraid of the #terror they spread, will #europe start WW3 in 2017 anniversary of WW1",fear,0.708,"['scare', 'horror', 'stori', 'wrote', 'afraid', 'terror', 'spread', 'europ', 'start', 'anniversari']",0.5
1030,20173,my husband lost £800 when he booked an apartment through @Airbnb that didn't exist... @AirbnbHelp didn't care #nightmare #airbnbnightmare,fear,0.708,"['husband', 'lost', 'book', 'apart', 'not', 'exist', 'not', 'care', 'nightmar', 'airbnbnightmar']",0.5
1031,20174,"@Tik115 Issue with that is, will the effort involved get back the amount I put into it? That's what I'm fearful of.",fear,0.708,"['issu', 'effort', 'involv', 'get', 'back', 'amount', 'put', 'fear']",0.5
1032,20175,"Avoiding #fears only makes them scarier. Whatever your #fear, if you face it, it should start to fade. #courage",fear,0.705,"['avoid', 'fear', 'make', 'scarier', 'whatev', 'fear', 'face', 'start', 'fade', 'courag']",0.5
1033,20176,My anxiety is playing around HELP!!!!!,fear,0.705,"['anxieti', 'play', 'around', 'help']",0.5
1034,20177,Got to be up in 4 hours to go back to work #cantsleep #excited #nervous,fear,0.7,"['got', 'hour', 'go', 'back', 'work', 'cantsleep', 'excit', 'nervous']",0.5
1035,20178,my husband lost £800 when he booked an apartment through @Airbnb that didn't exist... @AirbnbHelp didn't care  #airbnbnightmare,fear,0.7,"['husband', 'lost', 'book', 'apart', 'not', 'exist', 'not', 'care', 'airbnbnightmar']",0.5
1036,20179,"Tomorrow is going to be a challenge, I have to talk at a freshers fair to STRANGERS 😁and pick up my new flat keys #anxiety",fear,0.7,"['tomorrow', 'go', 'challeng', 'talk', 'fresher', 'fair', 'stranger', 'pick', 'new', 'flat', 'key', 'anxieti']",0.5
1037,20180,I'm afraid she's the goat you libeling people? #afraid #goat #libeling,fear,0.698,"['afraid', 'goat', 'libel', 'peopl', 'afraid', 'goat', 'libel']",0.5
1038,20181,"@twlldun @bbcquestiontime @JacobReesMogg @leicesterliz @normanlamb @CarolineLucas @JuliaHB1 Oh god, not Brewer again. The horror, the horror",fear,0.696,"['oh', 'god', 'not', 'brewer', 'horror', 'horror']",0.5
1039,20182,&gt;.&lt; too much clutter in my brain with recent little changes that I haven't yet processed... #dying #panic #IveBeenBusierWhyAmIOverwhelmed :(,fear,0.693,"['gt', 'lt', 'much', 'clutter', 'brain', 'recent', 'littl', 'chang', 'not', 'yet', 'process', 'die', 'panic', 'ivebeenbusierwhyamioverwhelm']",0.5
1040,20183,"The more videos @PanicAtTheDisco  post, the more i am convinced i might should not have done that #fear #Brendonati",fear,0.688,"['video', 'post', 'convinc', 'might', 'not', 'done', 'fear', 'brendonati']",0.5
1041,20184,Someone wake me when @Therealkiss make 2016 remix of 'Why'❗️b/w #TerrenceCrutcher #Election2016 #colinkapernick #terrorism #riots this 2much,fear,0.688,"['someon', 'wake', 'make', 'remix', 'terrencecrutch', 'colinkapernick', 'terror', 'riot']",0.5
1042,20185,@dc_mma @ChampionsFight think shes afraid to fight Holly. One can only imagine what goes through her head when she thinks of Cyborg ,fear,0.688,"['think', 'afraid', 'fight', 'holli', 'one', 'imagin', 'goe', 'head', 'think', 'cyborg']",0.5
1043,20186,I had a dream that I dropped my iPhone 7 and it broke T_T #cry #iPhone7 #nightmare,fear,0.688,"['dream', 'drop', 'iphon', 'broke', 'cri', 'nightmar']",0.5
1044,20187,@coopah Worst than going to the morgue to do a positive ID. #horrible Reuters,fear,0.688,"['worst', 'go', 'morgu', 'posit', 'id', 'horribl', 'reuter']",0.5
1045,20188,Scott Dann injured aka my worst nightmare,fear,0.688,"['scott', 'dann', 'injur', 'aka', 'worst', 'nightmar']",0.5
1046,20189,"bad news fam, life is still hard and awful #depression  #atleastIhaveBuffy",fear,0.688,"['bad', 'news', 'fam', 'life', 'still', 'hard', 'aw', 'depress', 'atleastihavebuffi']",0.5
1047,20190,induction day tomorrow for pizza express #nervous,fear,0.688,"['induct', 'day', 'tomorrow', 'pizza', 'express', 'nervous']",0.5
1048,20191,Dates in the glove box' is pure panic excuse #GBBO,fear,0.688,"['date', 'glove', 'box', 'pure', 'panic', 'excus', 'gbbo']",0.5
1049,20192,"Swear to God don't get a smart meter from your power company, 8 months of daft bills, 6 visits from British Gas #nightmare #stressed",fear,0.688,"['swear', 'god', 'not', 'get', 'smart', 'meter', 'power', 'compani', 'month', 'daft', 'bill', 'visit', 'british', 'gas', 'nightmar', 'stress']",0.5
1050,20193,I had a panic attack when I couldn't find @katrinalaw on #Twitter Turns out my Twitter is a jerk. I can still see her. #NyssaAlghul ,fear,0.688,"['panic', 'attack', 'could', 'not', 'find', 'twitter', 'turn', 'twitter', 'jerk', 'still', 'see', 'nyssaalghul']",0.5
1051,20194,how maybe it was with you and your parents..that I would understand you and your fear of indifference from your own mom and dad..,fear,0.688,"['mayb', 'would', 'understand', 'fear', 'indiffer', 'mom', 'dad']",0.5
1052,20195,"My interview went well today, I can't wait to find out what happens. #nervous #excited #interview #jobinterview",fear,0.688,"['interview', 'went', 'well', 'today', 'not', 'wait', 'find', 'happen', 'nervous', 'excit', 'interview', 'jobinterview']",0.5
1053,20196,"I'm used to bears, I'm used to coyotes, I love the idea of wolves. But this is hard. I don't want to be fearful of the meadow or the pines.",fear,0.688,"['use', 'bear', 'use', 'coyot', 'love', 'idea', 'wolv', 'hard', 'not', 'want', 'fear', 'meadow', 'pine']",0.5
1054,20197,@missmeliss465 @WellWeds @siggyflicker @whispernghope @mcrichard awe I feel so bad being naive ou is the worst,fear,0.688,"['awe', 'feel', 'bad', 'naiv', 'ou', 'worst']",0.5
1055,20198,Being alone is better than being lonely. Know what is worse than being lonely? Being empty; that's right!\n #Loneliness #aloneinthecity ,fear,0.688,"['alon', 'better', 'lone', 'know', 'wors', 'lone', 'empti', 'right', 'loneli', 'aloneinthec']",0.5
1056,20199,I can never find the exact #emoji that I'm after at the exact moment that I need it #panic,fear,0.688,"['never', 'find', 'exact', 'emoji', 'exact', 'moment', 'need', 'panic']",0.5
1057,20200,@katlute which one....the one where u threaten violence? Or the phedophiliac u support?  Or the constitution violations he proposes?,fear,0.688,"['one', 'threaten', 'violenc', 'phedophiliac', 'support', 'constitut', 'violat', 'propos']",0.5
1058,20201,still shaking though 🙃,fear,0.688,"['still', 'shake', 'though']",0.5
1059,20202,Watching It Follows.  This is a super freaky movie.  #horror #scary,fear,0.688,"['watch', 'follow', 'super', 'freaki', 'movi', 'horror', 'scari']",0.5
1060,20203,Watching Paranormal Activity: The Ghost Dimension. I'm not sure how I feel about it yet. #horror,fear,0.688,"['watch', 'paranorm', 'activ', 'ghost', 'dimens', 'not', 'sure', 'feel', 'yet', 'horror']",0.5
1061,20204,"Even death is unreliable. Instead of zero it may be some ghastly hallucination, such as the square root of minus one.  Samuel Beckett",fear,0.688,"['even', 'death', 'unreli', 'instead', 'zero', 'may', 'ghast', 'hallucin', 'squar', 'root', 'minus', 'one', 'samuel', 'beckett']",0.5
1062,20205,@Burnt_Out_Darth @theaterofscifi thanks. #nightmare,fear,0.688,"['thank', 'nightmar']",0.5
1063,20206,#TerrorStatePak we r confirm that #navazsharif is post graduate distinction student of university of #terrorism. He can't spare himself.,fear,0.688,"['terrorstatepak', 'r', 'confirm', 'navazsharif', 'post', 'graduat', 'distinct', 'student', 'univers', 'terror', 'not', 'spare']",0.5
1064,20207,"@ANI_news #Pakistan should stop cross border #terrorism if they really need solution for #KashmirIssue. @narendramodi sir, #India should act",fear,0.688,"['pakistan', 'stop', 'cross', 'border', 'terror', 'realli', 'need', 'solut', 'kashmirissu', 'sir', 'india', 'act']",0.5
1065,20208,3:45am and off to the hospital! Elouise's waters have gone! #panic #Labour #LittleSister #superexcited,fear,0.688,"['hospit', 'elouis', 'water', 'gone', 'panic', 'labour', 'littlesist', 'superexcit']",0.5
1066,20209,"This is the first time I've written anything on this series in over two years, so I'm checking back in for one last nightmare.",fear,0.688,"['first', 'time', 'written', 'anyth', 'seri', 'two', 'year', 'check', 'back', 'one', 'last', 'nightmar']",0.5
1067,20210,I hate having ideas but being too afraid to share them 😔,fear,0.688,"['hate', 'idea', 'afraid', 'share']",0.5
1068,20211,i'd let jiho step on my throat but he'd probs be afraid he'd hurt me,fear,0.688,"['would', 'let', 'jiho', 'step', 'throat', 'would', 'prob', 'afraid', 'would', 'hurt']",0.5
1069,20212,"@Montel_Williams If this ban goes through, it will harm so many people, disabled veterans, people who have #chronicpain,  #iamkratom",fear,0.685,"['ban', 'goe', 'harm', 'mani', 'peopl', 'disabl', 'veteran', 'peopl', 'chronicpain', 'iamkratom']",0.5
1070,20213,Nawaz Sharif's UN should start #सत्य_बोध_यात्रा as after all his #UNGA speech has awaken the world about their role in sponsoring #terrorism,fear,0.685,"['nawaz', 'sharif', 'un', 'start', 'unga', 'speech', 'awaken', 'world', 'role', 'sponsor', 'terror']",0.5
1071,20214,Idk if it's hella hot in here or I'm nervous,fear,0.68,"['idk', 'hella', 'hot', 'nervous']",0.5
1072,20215,@JaySekulow what can we do 2 get @realDonaldTrump 2 reveal his taxes? That is the immediate danger. But u will not answer me. #afraid,fear,0.667,"['get', 'reveal', 'tax', 'immedi', 'danger', 'not', 'answer', 'afraid']",0.5
1073,20216,I can't imagine keeping malice with my brothers!! I shudder when I see siblings estranged and all,fear,0.667,"['not', 'imagin', 'keep', 'malic', 'brother', 'shudder', 'see', 'sibl', 'estrang']",0.5
1074,20217,Today's alarm shows how unprepared professors and students are when it comes to emergency protocols. We don't know where to go @CalStateLA,fear,0.667,"['today', 'alarm', 'show', 'unprepar', 'professor', 'student', 'come', 'emerg', 'protocol', 'not', 'know', 'go']",0.5
